movieId,title,year,genres
271783,Wanderers of the Desert,1984,Drama
49200,"Foreign Affair, A",1948,Comedy
49200,"Foreign Affair, A",1948,Drama
49200,"Foreign Affair, A",1948,Romance
174115,Jupiter's Thunderballs,1903,Comedy
174115,Jupiter's Thunderballs,1903,Fantasy
262369,Attica,2021,Documentary
110752,Mondo Hollywood,1967,Documentary
167972,The Secret of Arkandias,2014,Adventure
167972,The Secret of Arkandias,2014,Comedy
167972,The Secret of Arkandias,2014,Fantasy
140910,Nene,1977,Drama
236371,Ursa Minor Blue,1993,Adventure
236371,Ursa Minor Blue,1993,Animation
236371,Ursa Minor Blue,1993,Fantasy
129512,Teen Spirit,2007,Comedy
268918,Ghetto Swedish,2015,Drama
248242,Anuradha,1960,Children
248242,Anuradha,1960,Drama
248242,Anuradha,1960,Romance
181067,"¡Bruja, más que bruja!",1976,Comedy
181067,"¡Bruja, más que bruja!",1976,Crime
181067,"¡Bruja, más que bruja!",1976,Drama
181067,"¡Bruja, más que bruja!",1976,Romance
203633,The Bribe,2018,Comedy
203633,The Bribe,2018,Crime
113394,"Pretty One, The",2013,Comedy
113394,"Pretty One, The",2013,Drama
128596,Let My Puppets Come,1976,Comedy
157891,Lust for a Vampire,1971,Horror
245692,Demons from Her Past,2007,Crime
245692,Demons from Her Past,2007,Drama
245692,Demons from Her Past,2007,Mystery
201114,The House on Tombstone Hill,1989,Horror
220886,Rosie,2013,Drama
207505,Nightmares,1979,Drama
283427,Mira,2022,Adventure
283427,Mira,2022,Children
283427,Mira,2022,Drama
283427,Mira,2022,Sci-Fi
263287,"If I Can’t Have Love, I Want Power",2021,Fantasy
268992,"Next Stop, Christmas",2021,Drama
268992,"Next Stop, Christmas",2021,Fantasy
268992,"Next Stop, Christmas",2021,Romance
6188,Old School,2003,Comedy
5633,Heaven,2002,Drama
27740,Blind Shaft (Mang jing),2003,Drama
251582,All-American Murder,1991,Mystery
251582,All-American Murder,1991,Romance
251582,All-American Murder,1991,Thriller
170807,Dance to Death,2017,Action
170807,Dance to Death,2017,Fantasy
278412,Aadi,2002,Action
278412,Aadi,2002,Drama
281036,Anjelah Johnson: Mahalo & Goodnight,2017,Comedy
205679,Our Homeland,2012,Drama
280376,Milano '83,1983,Documentary
250362,Censor,2021,Horror
48381,"Assault, The (Aanslag, De)",1986,Drama
48381,"Assault, The (Aanslag, De)",1986,Romance
48381,"Assault, The (Aanslag, De)",1986,War
8463,Johnny Belinda,1948,Drama
203595,Gaijin: A Brazilian Odyssey,1980,Drama
258235,All of Us,2020,Comedy
258235,All of Us,2020,Drama
4459,Alaska: Spirit of the Wild,1997,Documentary
4459,Alaska: Spirit of the Wild,1997,IMAX
3957,Billy Jack,1971,Action
3957,Billy Jack,1971,Drama
41912,Slim Susie (Smala Sussie),2003,Comedy
41912,Slim Susie (Smala Sussie),2003,Crime
41912,Slim Susie (Smala Sussie),2003,Mystery
216999,The Elephant and the Butterfly,2017,Children
216999,The Elephant and the Butterfly,2017,Drama
287347,The Weavers: Wasn't That a Time,1982,Documentary
136952,Monster Brawl,2011,Comedy
136952,Monster Brawl,2011,Horror
5208,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane)",1980,Drama
5208,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane)",1980,War
213533,The Burnt Orange Heresy,2020,Drama
213533,The Burnt Orange Heresy,2020,Mystery
213533,The Burnt Orange Heresy,2020,Thriller
220900,Body Electric,2017,Drama
205585,It's a Fairy!,2016,Comedy
212014,Chasing Happiness,2019,Documentary
98162,Babbitt,1934,Drama
206447,Classic Albums: Lou Reed - Transformer,2001,Documentary
25741,"Phantom Carriage, The (Körkarlen)",1921,Drama
186463,Home of the Giants,2007,Crime
186463,Home of the Giants,2007,Drama
220584,Kathy Griffin: Straight to Hell,2007,Comedy
170887,Scoop!,2016,Mystery
1066,Shall We Dance,1937,Comedy
1066,Shall We Dance,1937,Musical
1066,Shall We Dance,1937,Romance
221380,Campus Confidential,2005,Children
221380,Campus Confidential,2005,Comedy
8612,Lassie Come Home,1943,Adventure
8612,Lassie Come Home,1943,Children
8612,Lassie Come Home,1943,Drama
270430,The Golden Chance,1915,Drama
130048,Dracula in Pakistan,1967,Crime
130048,Dracula in Pakistan,1967,Drama
130048,Dracula in Pakistan,1967,Horror
199097,Amphetamine,2010,Drama
114400,Chain Lightning,1950,Action
114400,Chain Lightning,1950,Drama
189643,The Cakemaker,2017,Drama
136760,Sherman's Way,2008,Comedy
136760,Sherman's Way,2008,Documentary
269496,What Makes Women Laugh?,1997,Comedy
269496,What Makes Women Laugh?,1997,Romance
215159,Dark Light,2019,Horror
215159,Dark Light,2019,Sci-Fi
215159,Dark Light,2019,Thriller
288917,Dr Jason Leong: Ride with Caution,2023,Comedy
119303,The Walking Stick,1970,Crime
119303,The Walking Stick,1970,Drama
119303,The Walking Stick,1970,Romance
174835,Grimm,2003,Adventure
174835,Grimm,2003,Comedy
174835,Grimm,2003,Drama
262999,Spaceship To The Unknown,1966,Sci-Fi
34416,Let's Get Lost,1988,Documentary
34416,Let's Get Lost,1988,Musical
3028,"Taming of the Shrew, The",1967,Comedy
102245,Small Apartments,2012,Comedy
102245,Small Apartments,2012,Crime
102245,Small Apartments,2012,Drama
80354,Men in the City (Männerherzen),2009,Comedy
289171,Reinventing Elvis: The 68' Comeback,2023,Documentary
199840,Genesis,1968,Animation
199840,Genesis,1968,Comedy
267652,Cross Country Christmas,2020,Romance
2756,Wanted: Dead or Alive,1987,Action
7644,Divorce Iranian Style,1998,Documentary
7407,Africa Screams,1949,Adventure
7407,Africa Screams,1949,Comedy
179517,The Horse Dancer,2017,Romance
148087,The Life and Times of Grizzly Adams,1974,Adventure
148087,The Life and Times of Grizzly Adams,1974,Children
148087,The Life and Times of Grizzly Adams,1974,Western
156204,Side Show,1931,Comedy
112697,After Tonight,1933,Drama
112697,After Tonight,1933,Romance
112697,After Tonight,1933,War
60684,Watchmen,2009,Action
60684,Watchmen,2009,Drama
60684,Watchmen,2009,Mystery
60684,Watchmen,2009,Sci-Fi
60684,Watchmen,2009,Thriller
60684,Watchmen,2009,IMAX
170957,Cars 3,2017,Adventure
170957,Cars 3,2017,Animation
170957,Cars 3,2017,Comedy
252882,Middle Class Melodies,2020,Comedy
252882,Middle Class Melodies,2020,Drama
252882,Middle Class Melodies,2020,Romance
84252,Back Street,1961,Drama
103661,United,2011,Drama
114535,Rovaniemen markkinoilla,1951,Comedy
114535,Rovaniemen markkinoilla,1951,Musical
262,"Little Princess, A",1995,Children
262,"Little Princess, A",1995,Drama
255863,Standoff,2020,Crime
91191,À l'aventure,2008,Drama
243414,My Dad's a Soccer Mom,2014,Children
243414,My Dad's a Soccer Mom,2014,Comedy
243414,My Dad's a Soccer Mom,2014,Drama
123359,My Way,2012,Drama
169010,The Swimmers,2014,Horror
1307,When Harry Met Sally...,1989,Comedy
1307,When Harry Met Sally...,1989,Romance
216953,The Devil's Business,2012,Horror
211570,Chiara e Francesco,2007,Documentary
146680,Deadbeat at Dawn,1988,Action
146680,Deadbeat at Dawn,1988,Crime
146680,Deadbeat at Dawn,1988,Thriller
7311,"Goodbye, Mr. Chips",1939,Drama
7311,"Goodbye, Mr. Chips",1939,Romance
152039,The Image Revolution,2013,Documentary
194833,Effedia - Sulla mia cattiva strada,2008,Documentary
5,Father of the Bride Part II,1995,Comedy
217661,Backstabbed,2016,Thriller
177947,Tattoo,1966,Drama
177947,Tattoo,1966,Thriller
223832,Saving Flora,2018,Adventure
223832,Saving Flora,2018,Children
223832,Saving Flora,2018,Drama
153080,Dopo quella notte,2010,Drama
94041,Appropriate Adult,2011,Drama
211568,Nuts for love,2000,Drama
211568,Nuts for love,2000,Romance
5176,Luminarias,2000,Comedy
5176,Luminarias,2000,Romance
113659,Assassination,1967,Drama
113659,Assassination,1967,Thriller
86856,To the Shores of Tripoli,1942,Drama
86856,To the Shores of Tripoli,1942,Romance
86856,To the Shores of Tripoli,1942,War
51088,Reno 911!: Miami,2007,Comedy
169036,Peter and the Farm,2016,Documentary
732,Original Gangstas,1996,Crime
47477,Good News,1947,Comedy
47477,Good News,1947,Musical
47477,Good News,1947,Romance
3101,Fatal Attraction,1987,Drama
3101,Fatal Attraction,1987,Thriller
184599,The Houses October Built 2,2017,Horror
168782,Onus,2016,Drama
168782,Onus,2016,Mystery
168782,Onus,2016,Thriller
208223,Escher: Journey into Infinity,2018,Documentary
143785,Sesso E Volentieri,1982,Comedy
243734,Before Your Time,2017,Children
280566,Frank and Penelope,2022,Crime
280566,Frank and Penelope,2022,Horror
280566,Frank and Penelope,2022,Thriller
287591,You Hurt My Feelings,2023,Comedy
287591,You Hurt My Feelings,2023,Drama
246648,Notes on an American Film Director at Work,2008,Documentary
167334,Barry,2016,Drama
129824,Buffalo Rider,1978,Adventure
129824,Buffalo Rider,1978,Western
27530,My Wife Is a Gangster (Jopog manura),2001,Action
27530,My Wife Is a Gangster (Jopog manura),2001,Comedy
27530,My Wife Is a Gangster (Jopog manura),2001,Romance
548,Terminal Velocity,1994,Action
548,Terminal Velocity,1994,Mystery
548,Terminal Velocity,1994,Thriller
204736,The Bloody Brood,1959,Crime
204736,The Bloody Brood,1959,Drama
204736,The Bloody Brood,1959,Thriller
174889,"Accidental Courtesy: Daryl Davis, Race & America",2016,Documentary
127068,The Castle of Fu Manchu,1969,Action
127068,The Castle of Fu Manchu,1969,Crime
127068,The Castle of Fu Manchu,1969,Horror
179367,The Attacks Of 26-11,2013,Crime
179367,The Attacks Of 26-11,2013,Drama
179367,The Attacks Of 26-11,2013,War
140890,Holiday,2014,Drama
166189,The Standoff,2016,Comedy
131828,Doug Benson: Doug Dynasty,2014,Comedy
201240,The Brink,2019,Documentary
180725,Laughing Gravy,1931,Comedy
166954,Under the Sea 3D,2009,Documentary
140451,Black Scorpion,1995,Action
140451,Black Scorpion,1995,Sci-Fi
4650,Relentless,1989,Thriller
260187,Wedding Every Weekend,2020,Comedy
260187,Wedding Every Weekend,2020,Romance
189563,Birth of Civilization,2007,Documentary
285911,Nezouh,2023,Drama
249860,"Magdalena, Possessed by the Devil",1974,Horror
153234,Toy Reanimator,2002,Fantasy
153234,Toy Reanimator,2002,Sci-Fi
68028,What Doesn't Kill You,2008,Crime
68028,What Doesn't Kill You,2008,Drama
91309,Applause (Applaus),2009,Drama
279852,I Love My Mum,2019,Comedy
135627,Debug,2014,Horror
135627,Debug,2014,Sci-Fi
159395,Atlantic Rhapsody,1990,Comedy
159395,Atlantic Rhapsody,1990,Drama
25994,Salt of the Earth,1954,Drama
158599,Ivko's Feast,2005,Comedy
2511,"Long Goodbye, The",1973,Crime
2511,"Long Goodbye, The",1973,Film-Noir
196921,Alien Boy: The Life and Death of James Chasse,2013,Documentary
169574,Lisa Lampanelli: Back to the Drawing Board,2015,Comedy
284999,Freibad,2022,Comedy
3270,"Cutting Edge, The",1992,Comedy
3270,"Cutting Edge, The",1992,Drama
3270,"Cutting Edge, The",1992,Romance
239494,King Dick,1973,Animation
116513,'Master Harold' ... And the Boys,2010,Drama
185635,My Enemy's Enemy,2007,Documentary
155822,The Taiwan Oyster,2012,Drama
117662,Easy Living,1949,Drama
196223,Hellboy,2019,Action
196223,Hellboy,2019,Adventure
196223,Hellboy,2019,Fantasy
188179,My Perfect Romance,2018,Romance
111852,Generation Iron,2013,Documentary
219408,The Devil and the Statue,1901,Drama
219408,The Devil and the Statue,1901,Fantasy
219408,The Devil and the Statue,1901,Horror
219408,The Devil and the Statue,1901,Romance
202489,Wings of Life,2011,Documentary
212989,#Iamhere,2020,Comedy
212989,#Iamhere,2020,Romance
283537,Beck 35 - Flesh & Blood,2018,Crime
283537,Beck 35 - Flesh & Blood,2018,Drama
283537,Beck 35 - Flesh & Blood,2018,Mystery
283537,Beck 35 - Flesh & Blood,2018,Thriller
187951,Father of Lights,2012,Documentary
57970,U2 3D,2007,Documentary
57970,U2 3D,2007,IMAX
170735,X: The Unheard Music,1986,Documentary
78629,"Man There Was, A (Terje Vigen)",1917,Drama
215033,"Come Here, Mukhtar!",1964,Drama
215033,"Come Here, Mukhtar!",1964,Mystery
204692,In the Tall Grass,NA,Drama
204692,In the Tall Grass,NA,Horror
204692,In the Tall Grass,NA,Thriller
8502,Show Boat,1951,Drama
8502,Show Boat,1951,Musical
8502,Show Boat,1951,Romance
99899,Marked for Murder,1993,Action
99899,Marked for Murder,1993,Drama
70964,Witch Hunt,2008,Documentary
258037,Oh My Ghost 3,2012,Comedy
244676,The Party Is Over,2018,Drama
253488,Game of Four,2007,Comedy
175679,My Sister's Quinceanera,2013,Drama
2050,Herbie Goes Bananas,1980,Adventure
2050,Herbie Goes Bananas,1980,Children
2050,Herbie Goes Bananas,1980,Comedy
171507,Unspeakable Horrors: The Plan 9 Conspiracy,NA,Comedy
171507,Unspeakable Horrors: The Plan 9 Conspiracy,NA,Documentary
4059,"Amati Girls, The",2000,Drama
157561,Thani Oruvan,2015,Action
157561,Thani Oruvan,2015,Thriller
221232,The Grizzlies,2020,Drama
148095,Premam,2015,Comedy
148095,Premam,2015,Romance
189109,Pandas,2018,Documentary
3481,High Fidelity,2000,Comedy
3481,High Fidelity,2000,Drama
3481,High Fidelity,2000,Romance
187527,All the President's Men Revisited,2013,Documentary
159592,The Labyrinth of Love,1993,Drama
268556,Time for Them to Come Home for Christmas,2021,Comedy
268556,Time for Them to Come Home for Christmas,2021,Romance
125373,Love on the Side,2004,Comedy
125373,Love on the Side,2004,Romance
85894,Johnny in the Clouds,1945,Drama
85894,Johnny in the Clouds,1945,Romance
85894,Johnny in the Clouds,1945,War
127080,The Diary of Preston Plummer,2012,Drama
127080,The Diary of Preston Plummer,2012,Romance
280934,By Candlelight,1933,Comedy
280934,By Candlelight,1933,Romance
203278,Plus One,2019,Comedy
203278,Plus One,2019,Romance
131904,Surf II,1984,Comedy
218817,A Soldier's Love Story,2010,Romance
108536,Medora,2013,Documentary
185205,Free to Be… You and Me,1974,Animation
185205,Free to Be… You and Me,1974,Children
230119,Cranston Academy: Monster Zone,2020,Animation
255281,Pororoca,2018,Drama
2512,"Ballad of Narayama, The (Narayama bushiko)",1983,Drama
186889,The Nouba of the Women of Mount Chenoa,1978,Drama
201436,What We Left Behind: Looking Back at Star Trek: Deep Space Nine,2018,Documentary
131062,20 Years After,2008,Drama
131062,20 Years After,2008,Fantasy
131062,20 Years After,2008,Sci-Fi
191381,The Sand Storm,2014,Drama
191381,The Sand Storm,2014,Sci-Fi
135919,Bhoothnath Returns,2014,Comedy
135919,Bhoothnath Returns,2014,Drama
135919,Bhoothnath Returns,2014,Fantasy
135919,Bhoothnath Returns,2014,Horror
138184,Treehouse,2014,Horror
138184,Treehouse,2014,Mystery
138184,Treehouse,2014,Thriller
3899,Circus,2000,Crime
3899,Circus,2000,Drama
3899,Circus,2000,Thriller
121491,Off Beat,2004,Drama
121491,Off Beat,2004,Romance
226672,Archenemy,2020,Action
226672,Archenemy,2020,Adventure
174877,Color of the Ocean,2012,Drama
260385,Chompy & The Girls,2021,Comedy
260385,Chompy & The Girls,2021,Horror
214560,The Immortal,2019,Action
214560,The Immortal,2019,Crime
144210,Just Eat It: A Food Waste Story,2014,Documentary
6523,Mr. Baseball,1992,Comedy
6523,Mr. Baseball,1992,Romance
250920,Going to America,2015,Comedy
250920,Going to America,2015,Drama
184349,Elsa & Fred,2005,Comedy
184349,Elsa & Fred,2005,Drama
184349,Elsa & Fred,2005,Romance
86233,New Kids Turbo,2010,Action
86233,New Kids Turbo,2010,Comedy
283495,Beck 11 - The Cartel,2001,Crime
283495,Beck 11 - The Cartel,2001,Drama
283495,Beck 11 - The Cartel,2001,Mystery
283495,Beck 11 - The Cartel,2001,Thriller
286625,The All-Around Reduced Personality: Outtakes,1978,Documentary
286625,The All-Around Reduced Personality: Outtakes,1978,Drama
202021,Hell's Half Acre,1954,Drama
202021,Hell's Half Acre,1954,Mystery
202021,Hell's Half Acre,1954,Thriller
123735,Vito,2011,Documentary
256297,This Little Love of Mine,2021,Comedy
256297,This Little Love of Mine,2021,Romance
202359,Homecoming: A Film by Beyoncé,2019,Documentary
163334,Star Spangled Rhythm,1942,Comedy
282575,Jaya Jaya Jaya Jaya Hey,2022,Children
282575,Jaya Jaya Jaya Jaya Hey,2022,Comedy
282575,Jaya Jaya Jaya Jaya Hey,2022,Drama
106686,José and Pilar (José e Pilar),2010,Documentary
5982,Esther Kahn,2000,Drama
190165,Severus Snape and the Marauders,2016,Adventure
190165,Severus Snape and the Marauders,2016,Drama
190165,Severus Snape and the Marauders,2016,Fantasy
190165,Severus Snape and the Marauders,2016,Mystery
90106,Pigskin Parade,1936,Musical
186163,The Adventures of Jinbao,2012,Animation
188389,Aditya 369,1991,Sci-Fi
215889,Mr. Local,2019,Action
215889,Mr. Local,2019,Comedy
215889,Mr. Local,2019,Romance
118466,"Kingdom of Dreams and Madness, The",2013,Animation
118466,"Kingdom of Dreams and Madness, The",2013,Documentary
204704,Ready or Not,2019,Comedy
204704,Ready or Not,2019,Horror
204704,Ready or Not,2019,Thriller
161422,Alias John Preston,1955,Horror
161422,Alias John Preston,1955,Mystery
5370,Big Bad Mama II,1987,Action
5370,Big Bad Mama II,1987,Comedy
254480,Journey to the Center of the Earth,2008,Action
254480,Journey to the Center of the Earth,2008,Adventure
254480,Journey to the Center of the Earth,2008,Children
254480,Journey to the Center of the Earth,2008,Sci-Fi
146850,Desire,1946,Drama
104721,"Motivation, The",2013,Documentary
69493,Tu£sday,2008,Action
69493,Tu£sday,2008,Crime
69493,Tu£sday,2008,Mystery
69493,Tu£sday,2008,Thriller
197721,Orange Mittai,2015,Comedy
197721,Orange Mittai,2015,Drama
27889,Hell's Gate 11:11,2004,Horror
27889,Hell's Gate 11:11,2004,Thriller
217218,The Source of Shadows,2020,Horror
215877,Guimba the Tyrant,1996,Comedy
215877,Guimba the Tyrant,1996,Drama
39414,Shopgirl,2005,Comedy
39414,Shopgirl,2005,Drama
39414,Shopgirl,2005,Romance
172091,8 New Dates,2015,Comedy
172091,8 New Dates,2015,Romance
216921,Das Wunder von Wörgl,2018,Documentary
216921,Das Wunder von Wörgl,2018,Drama
291200,The Wedding Veil Unveiled,2022,Comedy
291200,The Wedding Veil Unveiled,2022,Romance
241450,"Gon, The Little Fox",2019,Animation
255493,Earth,2019,Documentary
288201,The First Day of my Life,2023,Drama
150479,The Battle of Sutjeska,1973,War
281032,More Than Ever,2022,Drama
216661,Skinheads USA: Soldiers of the Race War,1993,Documentary
154065,Dad's Army,2016,Comedy
3001,"Suburbans, The",1999,Drama
128999,Mafia Killer,1973,Crime
128999,Mafia Killer,1973,Drama
102171,Late Autumn (Man-choo),2010,Drama
102171,Late Autumn (Man-choo),2010,Romance
94312,"Catechism Cataclysm, The",2011,Comedy
269266,Fishing Boats,1958,Documentary
200788,Αιγαίο SOS,2018,Action
200788,Αιγαίο SOS,2018,Comedy
90011,Wrestling (Bræðrabylta),2007,Drama
90011,Wrestling (Bræðrabylta),2007,Romance
214810,Barbie: Star Light Adventure,2016,Animation
214810,Barbie: Star Light Adventure,2016,Children
264412,The Perfect Vagina,2008,Documentary
41569,King Kong,2005,Action
41569,King Kong,2005,Adventure
41569,King Kong,2005,Drama
41569,King Kong,2005,Fantasy
41569,King Kong,2005,Thriller
125623,That Night's Wife,1930,Drama
114617,Murph: The Protector,2013,Documentary
114617,Murph: The Protector,2013,War
175837,Tragedy in a Temporary Town,1956,Drama
3741,Badlands,1973,Crime
3741,Badlands,1973,Drama
3741,Badlands,1973,Thriller
258551,The 21st Century Race For Space,2017,Documentary
141440,Flowers,2014,Drama
194108,Replay,2001,Drama
194108,Replay,2001,Romance
178417,A Lustful Man,1961,Comedy
178417,A Lustful Man,1961,Drama
37949,Kwik Stop,2001,Comedy
37949,Kwik Stop,2001,Drama
