Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,100,..,..,..
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,100,..,..,..
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,98.82,..,..,..
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,98.31,..,..,..
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,100,..,..,..
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,100,..,..,..
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,96.47,..,..,..
Finland,FIN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Finland,FIN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Finland,FIN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Finland,FIN,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Finland,FIN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Finland,FIN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Finland,FIN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Finland,FIN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.72259530045787,0.730633391521749,-1.08803168676332,3.95424160016407,..,..,..
Finland,FIN,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,27201690984.7484,26677793172.7885,29538190715.1406,33987744031.4364,..,..,..
Finland,FIN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,15826818215.3172,15429438399.7825,15803988893.7515,17317413556.7777,..,..,..
Finland,FIN,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,5,10,..,0,15,46,..
Finland,FIN,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,3264,8308,6316,2408,6046,7410,..
Finland,FIN,Age dependency ratio (% of working-age population),SP.POP.DPND,60.4741377554613,61.1278822777906,61.6841512459481,62.1515551986665,62.4687883703107,62.6357187918865,62.6820833136133
Finland,FIN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..
Finland,FIN,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,..,..,..,..,..,..,..
Finland,FIN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,34.6872492375658,35.5470495181139,36.3638702840905,37.0920910316799,37.7394987249251,38.3460525556987,38.8765117575693
Finland,FIN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,25.7868885178955,25.5808327596768,25.3202809618575,25.0594641669866,24.7292896453856,24.2896662361878,23.805571556044
Finland,FIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,7.47565148723348,7.48198598361465,7.46857932486675,7.46181004166177,7.45522996225995,..,..
Finland,FIN,Agricultural land (sq. km),AG.LND.AGRI.K2,22720,22740,22700,22680,..,..,..
Finland,FIN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
Finland,FIN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Finland,FIN,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Finland,FIN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Finland,FIN,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Finland,FIN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Finland,FIN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Finland,FIN,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,100,..,..
Finland,FIN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,..,..,..
Finland,FIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9,9.8,10,10.4,11.4,11,..
Finland,FIN,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Finland,FIN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.16316451434154,5.37675693174033,5.43419919458528,5.38770244984632,5.33483924337487,5.3155487692974,..
Finland,FIN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.40391090051126,1.4927243634576,1.42484942007243,1.41245308228794,1.42281583211627,1.43010151704384,..
Finland,FIN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.36161908124263,3.50402263607511,3.51393276295836,3.48299173507072,3.44153530968782,3.41502087159292,..
Germany,DEU,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,100,..,..
Germany,DEU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,..,..
Germany,DEU,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,100,..,..
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Germany,DEU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,..
Germany,DEU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,..
Germany,DEU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,99.98,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,100,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,99.95,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,99.97,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,99.94,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,100,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,100,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,99.97,..,..,..
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,100,..,..,..
Germany,DEU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Germany,DEU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Germany,DEU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Germany,DEU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Germany,DEU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.57285433459235,0.954355243045811,-4.69370460896165,2.54624984470577,..,..,..
Germany,DEU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,619510523001.243,589066901831.667,527868712948.498,640457810537.748,..,..,..
Germany,DEU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,182896971900.984,182203069876.227,181528284214.998,199971924719.607,..,..,..
Germany,DEU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,176,201,166,248,539,762,..
Germany,DEU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,369239,309231,243157,253867,261019,361493,..
Germany,DEU,Age dependency ratio (% of working-age population),SP.POP.DPND,53.8754552465607,54.5379868593646,55.295066596629,56.2311272070142,57.1621243001124,57.9918952203689,58.9970395777227
Germany,DEU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2000,2100,1800,1700,..,..,..
Germany,DEU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2100,2200,1800,1800,..,..,..
Germany,DEU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,33.0059176113602,33.4240838892073,33.9237851682177,34.5810372816215,35.2968943623634,36.0064221197744,36.8802965250584
Germany,DEU,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.8695376352005,21.1139029701573,21.3712814284113,21.6500899253927,21.865229937749,21.9854731005945,22.1167430526643
Germany,DEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.6415364359723,47.7002776267209,47.4970663155786,47.4856177910072,47.5011449507671,..,..
Germany,DEU,Agricultural land (sq. km),AG.LND.AGRI.K2,166450,166660,165950,165910,..,..,..
Germany,DEU,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,3.05212413377523,..,..,..,..
Germany,DEU,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Germany,DEU,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Germany,DEU,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Germany,DEU,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Germany,DEU,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Germany,DEU,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Germany,DEU,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,100,..,..,..,..
Germany,DEU,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0181826118494321,0.00953310321583949,0.00663105708293283,0.014480866265137,..,..,..
Germany,DEU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.5,11.3,11.9,12.3,12.7,12.3,..
Germany,DEU,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Germany,DEU,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.35990164671252,6.15991540773475,5.66681908831361,5.64794858692475,5.69636472118557,5.54746016676641,..
Germany,DEU,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.47925463812146,2.43560246317214,2.14003903595598,2.17355082564856,2.22200838468361,2.18400050695006,..
Germany,DEU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.55765401244033,4.42833827927817,4.02279787575137,4.02761452784467,4.07566814162771,3.9779424858159,..
Ghana,GHA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,8.9,9.9,10.7,11.7,12.7,..,..
Ghana,GHA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.9,26.9,28.3,29.7,31,..,..
Ghana,GHA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,40.7,42,43.1,44.5,45.7,..,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.4,83.5,85.4,86.3,85.1,89.5,..
Ghana,GHA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,68.3,70,73.1,74,71.6,77.8,..
Ghana,GHA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,89.9,93.8,94.6,95.2,95,97.5,..
Ghana,GHA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,68.23,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,62.58,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,74.18,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,69.67,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,54.72,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,51.59,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,77.2,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,80.97,..,..,..
Ghana,GHA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,65.22,..,..,..
Ghana,GHA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Ghana,GHA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Ghana,GHA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Ghana,GHA,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Ghana,GHA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,85.00771,86.69982,..,..,..,..,..
Ghana,GHA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,85.63721,87.17354,..,..,..,..,..
Ghana,GHA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,84.40342,86.24524,..,..,..,..,..
Ghana,GHA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,9.49418374012072,6.86179821077732,6.43949779202984,-3.4791788444976,..,..,..
Ghana,GHA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,4652980815.68532,3146545099.90469,9822554099.30029,2855656831.47271,..,..,..
Ghana,GHA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2727802143.89389,2781155593.74813,3003950941.0394,3210252833.92472,..,..,..
Ghana,GHA,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,12542,10551,10092,9177,8783,11066,..
Ghana,GHA,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,1312,1509,1511,1879,2517,4209,..
Ghana,GHA,Age dependency ratio (% of working-age population),SP.POP.DPND,70.2220127738796,69.4561926050096,68.6146228058037,67.736408434496,66.9188069536881,66.1425812587668,65.3615857268255
